2024-04-16 12:08:17 INFO     epoch (index_dataloader/dataloader_len), loss_value.item(), epoch_losses.mean()
2024-04-16 15:16:49 INFO     train: 0 (1023/2500), 354.2686462402344, 1837.7503636181355
2024-04-16 15:18:17 INFO     train: 0 (1031/2500), 241.86717224121094, 1826.211376589398
2024-04-16 15:19:46 INFO     train: 0 (1039/2500), 410.3465270996094, 1816.7725780193623
2024-04-16 15:21:15 INFO     train: 0 (1047/2500), 303.5972900390625, 1806.5832029153373
2024-04-16 15:22:44 INFO     train: 0 (1055/2500), 254.97421264648438, 1795.107171535492
2024-04-16 15:24:12 INFO     train: 0 (1063/2500), 283.1275939941406, 1784.1743574070751
2024-04-16 15:25:41 INFO     train: 0 (1071/2500), 250.40798950195312, 1773.6108865737915
2024-04-16 15:27:10 INFO     train: 0 (1079/2500), 362.44921875, 1763.0385818481445
2024-04-16 15:28:39 INFO     train: 0 (1087/2500), 257.6480712890625, 1753.0976566707386
2024-04-16 15:30:07 INFO     train: 0 (1095/2500), 256.8021240234375, 1742.4642588900824
2024-04-16 15:31:36 INFO     train: 0 (1103/2500), 420.3099060058594, 1732.2835270978403
2024-04-16 15:33:04 INFO     train: 0 (1111/2500), 356.06170654296875, 1721.9676721970811
2024-04-16 15:34:33 INFO     train: 0 (1119/2500), 480.3272399902344, 1712.390527003152
2024-04-16 15:36:02 INFO     train: 0 (1127/2500), 325.9223327636719, 1702.321161243087
2024-04-16 15:37:30 INFO     train: 0 (1135/2500), 449.36346435546875, 1693.6538879099026
2024-04-16 15:38:59 INFO     train: 0 (1143/2500), 385.04010009765625, 1684.1253171934115
2024-04-16 15:40:28 INFO     train: 0 (1151/2500), 395.02056884765625, 1674.8653243117863
2024-04-16 15:41:57 INFO     train: 0 (1159/2500), 463.5722351074219, 1665.3650455737936
2024-04-16 15:43:25 INFO     train: 0 (1167/2500), 511.71575927734375, 1655.9849636391418
2024-04-16 15:44:54 INFO     train: 0 (1175/2500), 2830.822509765625, 1649.0031253010238
2024-04-16 15:46:22 INFO     train: 0 (1183/2500), 347.09307861328125, 1640.311956392752
2024-04-16 15:47:51 INFO     train: 0 (1191/2500), 294.18695068359375, 1631.8191356914956
2024-04-16 15:49:20 INFO     train: 0 (1199/2500), 228.53988647460938, 1623.0764723205566
2024-04-16 15:50:49 INFO     train: 0 (1207/2500), 310.2823486328125, 1614.0456089626084
2024-04-16 15:52:17 INFO     train: 0 (1215/2500), 311.31488037109375, 1605.7713890075684
2024-04-16 15:53:46 INFO     train: 0 (1223/2500), 360.566162109375, 1597.1685414657095
2024-04-16 15:55:15 INFO     train: 0 (1231/2500), 279.61798095703125, 1588.5515741249183
2024-04-16 15:56:43 INFO     train: 0 (1239/2500), 292.23193359375, 1580.1424136992423
2024-04-16 15:58:12 INFO     train: 0 (1247/2500), 683.53369140625, 1572.4426543040154
2024-04-16 15:59:41 INFO     train: 0 (1255/2500), 290.5731201171875, 1564.659632287967
2024-04-16 16:01:09 INFO     train: 0 (1263/2500), 320.00048828125, 1556.786826689032
2024-04-16 16:02:38 INFO     train: 0 (1271/2500), 163.2939453125, 1549.449724413314
2024-04-16 16:04:07 INFO     train: 0 (1279/2500), 358.07037353515625, 1542.3850411772728
2024-04-16 16:05:36 INFO     train: 0 (1287/2500), 285.1820983886719, 1535.084482832725
2024-04-16 16:07:04 INFO     train: 0 (1295/2500), 265.3574523925781, 1528.6970805297663
2024-04-16 16:08:33 INFO     train: 0 (1303/2500), 731.495361328125, 1521.5437310107648
2024-04-16 16:10:01 INFO     train: 0 (1311/2500), 505.85504150390625, 1514.3418143202618
2024-04-16 16:11:30 INFO     train: 0 (1319/2500), 304.7503356933594, 1506.9768812930945
2024-04-16 16:12:59 INFO     train: 0 (1327/2500), 486.6146240234375, 1500.3541355247958
2024-04-16 16:14:27 INFO     train: 0 (1335/2500), 1015.2777709960938, 1494.1636105725865
